time,open,high,low,close,MACD,Signal Line,Histogram,Cross
1550188800,120.47,124.25,120.19,121.67,1.0113780262768302,-1.2490105938040206,2.2603886200808505,NaN
1550275200,121.66,124.99,121.54,122.67,1.309981104506349,-0.5548392084439671,1.864820312950316,NaN
1550361600,122.67,135.61,122.43,133.75,2.412875469449631,0.12387189958709162,2.289003569862539,NaN
1550448000,133.77,148.3,132.42,145.69,4.2019479722462165,0.8890984282327818,3.3128495440134347,NaN
1550534400,145.69,150,142.36,143.44,5.3762703266054075,1.6408832066378791,3.7353871199675286,NaN
1550620800,143.45,149.52,139.6,148.44,6.633915814190473,2.455380050928369,4.178535763262104,NaN
1550707200,148.42,149.61,142.7,145.69,7.324277198319066,3.27188084478261,4.052396353536457,NaN
1550793600,145.68,148.85,143.85,147.36,7.914910451430416,4.100323945250186,3.8145865061802295,NaN
1550880000,147.4,159.6,145.78,157.79,9.119481684478558,5.033893116389232,4.085588568089325,NaN
1550966400,157.75,166,131.7,132.1,7.90996362849657,5.800402627746981,2.109561000749589,NaN
1551052800,132.1,141.55,131.89,137.87,7.332478386590509,6.469568992422999,0.8629093941675103,NaN
1551139200,137.88,138.41,133.72,136.22,6.6648477453639146,6.9420103564134745,-0.27716261104955997,6.9420103564134745
1551225600,136.22,140.29,126.84,135.02,5.970096129071123,7.138471262727354,-1.1683751336562302,NaN
1551312000,135.03,139,132.1,135.34,5.383266844179957,7.13924865356897,-1.755981809389013,NaN
1551398400,135.32,137.95,134.9,135.32,4.860557098533832,6.942208796273787,-2.0816516977399555,NaN
1551484800,135.32,136.12,130.03,132.56,4.175464766776514,6.592340748324615,-2.4168759815481007,NaN
1551571200,132.54,134.6,128.01,130.6,3.4347745949806097,6.094547875385747,-2.6597732804051377,NaN
1551657600,130.6,131.11,122.6,125.65,2.420447257021067,5.35021071677936,-2.929763459758293,NaN
1551744000,125.68,137.84,125.19,136.72,2.4812398297647746,4.747019183586938,-2.2657793538221638,NaN
1551830400,136.71,140.29,133.33,137.4,2.5548381151934336,4.216170264542819,-1.6613321493493851,NaN
1551916800,137.37,140.2,135.2,136.81,2.5363200981908847,3.757444970412482,-1.2211248722215973,NaN
1552003200,136.82,139.34,130.62,133.52,2.230457605118346,3.3419295788621732,-1.1114719737438272,NaN
1552089600,133.51,138.65,132.93,137.27,2.2645487275815412,2.995405343684572,-0.7308566161030305,NaN
1552176000,137.27,137.5,134,135.37,2.1138845217896574,2.690219501824108,-0.5763349800344506,NaN
1552262400,135.37,136.15,131,132.67,1.7563682976303028,2.4214310052523067,-0.6650627076220039,NaN
1552348800,132.67,135.3,130.77,133.57,1.5280422724612492,2.209571858305711,-0.6815295858444617,NaN
1552435200,133.62,133.65,130.58,131.65,1.1785783806910786,2.0715864276023788,-0.8930080469113002,NaN
1552521600,131.69,135.11,128.52,132.2,0.9352254355071068,1.899807050462638,-0.9645816149555313,NaN
1552608000,132.24,137.62,132.18,136.56,1.0817127242033564,1.7361264514637407,-0.6544137272603843,NaN
1552694400,136.6,144.47,136.51,140.92,1.5319610247579476,1.624530998860081,-0.0925699741021333,NaN
1552780800,140.94,141.07,137.2,138.67,1.6877742400100146,1.5642328471813773,0.1235413928286373,1.5642328471813773
1552867200,138.67,142.01,136.1,137.59,1.7044623802786134,1.5020010308143854,0.202461349464228,NaN
1552953600,137.62,139.38,136.97,138.55,1.774694257921766,1.464313223717953,0.3103810342038129,NaN
1553040000,138.56,139.66,136.01,139.01,1.8461899539906597,1.4742934077579928,0.3718965462326669,NaN
1553126400,139.04,139.55,131.21,134.85,1.549314046876674,1.4766569382485955,0.0726571086280785,NaN
1553212800,134.85,137.2,134.29,135.98,1.3892054125636832,1.500059941789996,-0.11085452922631278,1.500059941789996
1553299200,135.92,138.21,135.6,137.28,1.3516364778448064,1.5463278353830736,-0.19469135753826716,NaN
1553385600,137.28,137.37,134.75,136.09,1.211870087648009,1.5607897646547018,-0.3489196770066927,NaN
1553472000,136.12,136.83,131.6,133.98,0.9202369319365857,1.4928204210078837,-0.572583489071298,NaN
1553558400,133.97,134.74,132.27,134.18,0.6972168021691232,1.382758483470007,-0.6855416813008839,NaN
1553644800,134.14,140.14,133.84,139.45,0.9349393010445226,1.2972559191106636,-0.362316618066141,NaN
1553731200,139.46,139.57,137.3,137.86,0.983696936333871,1.2093673278231196,-0.2256703914892486,NaN
1553817600,137.85,143.6,137.62,143.25,1.4406586513174204,1.1643082941927598,0.2763503571246606,1.1643082941927598
1553904000,143.25,145.89,140.06,142.46,1.7192393835544806,1.1831888871569605,0.5360504963975201,NaN
1553990400,142.44,142.5,140.42,141.38,1.8317543232438709,1.232360988343648,0.599393334900223,NaN
1554076800,141.41,143.08,139.57,141.24,1.8878642694592997,1.2919418540785916,0.5959224153807081,NaN
1554163200,141.24,165.6,141,163.31,3.6708807313721366,1.5651652589368281,2.1057154724353087,NaN
1554249600,163.26,177.81,149.23,159.96,4.758761084934918,1.9916679426033095,2.767093142331608,NaN
1554336000,159.96,164,152.8,157.36,5.349450694308189,2.50858281950765,2.840867874800539,NaN
1554422400,157.33,167.83,155.94,164.77,6.3423904088393215,3.109410720373739,3.2329796884655826,NaN
1554508800,164.84,172.77,159.2,165.5,7.106290294482335,3.7896988712791235,3.3165914232032114,NaN
1554595200,165.56,175.43,164.06,174.21,8.318618805519094,4.553916666190421,3.764702139328673,NaN
1554681600,174.29,185.87,170.9,178.72,9.533421840598976,5.422159161417587,4.111262679181389,NaN
1554768000,178.71,179.17,171.05,174.6,10.047886647677501,6.335062753021323,3.712823894656178,NaN
1554854400,174.58,183.77,168,177.12,10.537477175756948,7.2961308537210625,3.241346322035885,NaN
1554940800,177.12,177.48,158.27,164.07,9.759948647320556,7.972693955493109,1.7872546918274468,NaN
1555027200,164.06,166.5,158.11,163.19,8.96934995812029,8.440537163624818,0.5288127944954724,NaN
1555113600,163.2,165.37,160.74,162.99,8.231765800392196,8.76079439763415,-0.529028597241954,8.76079439763415
1555200000,162.99,168.11,161.2,167.23,7.898310795899903,8.933674440640882,-1.035363644740979,NaN
1555286400,167.21,168.81,155.7,159.95,6.966306894421365,8.918120729522997,-1.9518138351016319,NaN
1555372800,159.91,166.73,159.41,165.37,6.589080967115677,8.725949858589283,-2.136868891473606,NaN
1555459200,165.41,167.28,163.78,165.75,6.2487577366953815,8.360987180377773,-2.1122294436823914,NaN
1555545600,165.75,175.2,165.04,173.33,6.5155841774009104,7.968509128124818,-1.452924950723908,NaN
1555632000,173.34,173.55,168.59,172.64,6.595341825504647,7.530494089207896,-0.935152263703249,NaN
1555718400,172.66,176.97,169.87,172.88,6.601814719882157,7.179590319492519,-0.5777755996103622,NaN
1555804800,172.89,173.48,164.82,168.59,6.1894294978716005,6.8707102683537755,-0.6812807704821751,NaN
1555891200,168.59,172.3,167,170.52,5.949760967830599,6.617154175846931,-0.6673932080163318,NaN
1555977600,170.52,175.83,167.78,169.16,5.585692906199256,6.3601966325468595,-0.7745037263476036,NaN
1556064000,169.15,169.87,159.26,164.78,4.8873980669587525,6.129206762828791,-1.2418086958700387,NaN
1556150400,164.78,165.49,150.35,154.72,3.4820970041126884,5.783986322495126,-2.301889318382438,NaN
1556236800,154.7,162.56,151.4,157.95,2.5990594534029583,5.37846429101819,-2.779404837615232,NaN
1556323200,157.93,166.24,156.35,159.31,1.986092033862235,4.87518738618056,-2.889095352318325,NaN
1556409600,159.32,160.24,156.92,157.85,1.3667461406737687,4.29423231008824,-2.927486169414471,NaN
1556496000,157.86,159.05,152,155.11,0.6473526785953538,3.632625416611928,-2.9852727380165742,NaN
1556582400,155.14,162.89,155.11,161.83,0.6124164598319908,3.0129573012741937,-2.400540841442203,NaN
1556668800,161.85,163.88,158.36,160.19,0.4472394626831431,2.4015660229244764,-1.9543265602413333,NaN
1556755200,160.2,163.48,158.5,161.81,0.44196130864705196,1.8300402898631205,-1.3880789812160685,NaN
1556841600,161.82,170.86,160.99,168.06,0.9313649052438677,1.3904810496725777,-0.45911614442870996,NaN
1556928000,168.1,171.3,159.76,163.7,0.9563806586431554,1.109845900175963,-0.15346524153280772,NaN
1557014400,163.71,165.36,159.18,163.05,0.9132291189002331,0.922531418564549,-0.00930229966431595,NaN
1557100800,163.05,178.05,157.55,173,1.6627459567779965,0.8866040766663004,0.7761418801116962,0.8866040766663004
1557187200,172.98,182.76,167.89,169.18,1.9262962319610892,0.9487763090315582,0.977519922929531,NaN
1557273600,169.07,173.17,164.8,170.85,2.2440487697032836,1.1261869858213283,1.1178617838819553,NaN
1557360000,170.88,173.88,166.57,170.9,2.4714155867981447,1.332742444373123,1.1386731424250216,NaN
1557446400,170.96,176.7,168.46,172.91,2.781729582108369,1.5921302354203704,1.1895993466879986,NaN
1557532800,172.92,205.23,172.92,190.2,4.372411719948474,2.028846947787195,2.3435647721612787,NaN
1557619200,190.2,204.32,181,188.11,5.402120953641457,2.5255976198313714,2.876523333810086,NaN
1557705600,188.07,206.87,185.32,195.84,6.763948746949154,3.1708829629764828,3.5930657839726714,NaN
1557792000,195.83,219.81,194.19,216.4,9.39393976738171,4.113184146141091,5.280755621240619,NaN
1557878400,216.4,250.27,216.21,248.1,13.876195526781771,5.470234098363733,8.405961428418038,NaN
1557964800,248.06,279.76,241.76,264.25,18.518120175579185,7.313770092099077,11.204350083480108,NaN
1558051200,264.35,268.74,223.43,244.3,20.352470026624673,9.325816898423675,11.026653128200998,NaN
1558137600,244.31,248,230.62,233.6,20.70414047941958,11.351675219826056,9.352465259593522,NaN
1558224000,233.57,264,231.77,259.51,22.81061572899486,13.577107013924556,9.233508715070306,NaN
1558310400,259.37,259.49,238,250.37,23.47192122961374,15.699274737220698,7.772646492393044,NaN
1558396800,250.48,262,246.06,253.43,23.966654357111537,17.762000670939596,6.204653686171941,NaN
1558483200,253.35,260.18,239.63,243.64,23.30017285464274,19.599358905127772,3.7008139495149663,NaN
1558569600,243.68,247.34,231.1,244.56,22.585862015333674,21.0651280437891,1.5207339715445727,NaN
1558656000,244.63,254.35,241.54,248.87,22.112645693762914,21.98028917345367,0.13235652030924427,NaN
1558742400,248.84,257.33,247.22,250.22,21.597588510836943,22.322452321815646,-0.7248638109787038,22.322452321815646
1558828800,250.17,269.4,245.11,264.45,22.083084011270046,22.51474276455402,-0.43165875328397263,NaN
1558915200,264.35,279.59,260,270.53,22.69681314680855,22.73615083870835,-0.03933769189979941,NaN
1559001600,270.7,275.95,264.45,271.03,22.95888796072836,22.752625531123183,0.2062624296051787,22.752625531123183
1559088000,271.08,274.04,260.05,268.83,22.72707890655468,22.66986527300551,0.057213633549171306,NaN
1559174400,268.92,288.62,240.14,254.56,21.148116497654456,22.3566943997325,-1.2085779020780443,22.3566943997325
1559260800,254.59,268.72,245.21,267.9,20.734193054810646,22.07158553308449,-1.3373924782738449,NaN
1559347200,267.9,275.5,260.68,264.33,19.888820636003516,21.77191426871447,-1.8830936327109562,NaN
1559433600,264.33,273.2,263.2,268.88,19.362801554191662,21.466376030984335,-2.103574476792673,NaN
1559520000,268.87,270,248,249.91,17.216743281499248,20.979615449946813,-3.762872168447565,NaN
1559606400,250.02,251.67,234.39,241.39,14.659498272620596,20.154772590096872,-5.495274317476277,NaN
1559692800,241.46,250.41,237.37,245.63,12.827132544608872,19.058141412074686,-6.231008867465814,NaN
1559779200,245.62,250.66,235.01,248.76,11.49502683127082,17.784379064357182,-6.289352233086362,NaN
1559865600,248.77,253.28,243.46,248.77,10.321154527871812,16.405943022281306,-6.084788494409494,NaN
1559952000,248.78,250.53,240.37,243.25,8.843492130304242,15.038762537020173,-6.195270406715931,NaN
1560038400,243.33,244.53,226.56,230.98,6.606195469756386,13.4689850275697,-6.862789557813313,NaN
1560124800,231.02,247.45,227.03,246.51,6.016903835768687,11.927660938654718,-5.910757102886031,NaN
1560211200,246.61,247.8,236.49,244.29,5.3095453893593,10.366188031451124,-5.056642642091823,NaN
1560297600,244.36,261.87,242.2,261.15,6.0397968015529955,9.124305089234873,-3.084508287681878,NaN
1560384000,261.13,262.98,253.69,254.67,6.026178428752559,8.165047328805091,-2.1388689000525325,NaN
1560470400,254.67,264.26,251.75,262.47,6.5690565876268465,7.469705555807088,-0.9006489681802412,NaN
1560556800,262.48,272.27,260.61,267.82,7.346308061529754,7.008736803613636,0.3375712579161183,7.008736803613636
1560643200,267.78,277.06,263.31,267.73,7.86436767143627,6.735760486231909,1.1286071852043609,NaN
1560729600,267.73,276,266.81,273.16,8.613794799751219,6.710238560614907,1.9035562391363117,NaN
1560816000,273.14,273.58,261.45,264.66,8.42472722450222,6.912297644475554,1.5124295800266658,NaN
1560902400,264.68,270,263.59,268.14,8.458195908002267,7.183552319168175,1.274643588834092,NaN
1560988800,268.16,273.63,265.71,271.22,8.633726119770046,7.552905733658258,1.080820386111788,NaN
1561075200,271.27,295.94,271.22,294.35,10.517987953835814,8.050482528356348,2.467505425479466,NaN
1561161600,294.25,314.39,289.69,310.79,13.185851351421945,8.84600174198628,4.339849609435666,NaN
1561248000,310.7,321.7,305.58,308.52,14.944708983702583,9.776629785994695,5.168079197707888,NaN
1561334400,308.42,314.41,298,311.64,16.401310160176536,10.782741130288782,5.6185690298877535,NaN
1561420800,311.65,318.99,307,318.26,17.883703558722516,11.896000673320588,5.987702885401928,NaN
1561507200,318.29,366.8,315.57,339.39,20.526904044093612,13.21967947824752,7.3072245658460915,NaN
1561593600,339.53,347,280.01,298.35,19.090016628995784,14.40471163430236,4.685304994693423,NaN
1561680000,298.35,313.58,295.22,311.05,18.759805501736878,15.549334922495095,3.2104705792417825,NaN
1561766400,310.95,324.74,295.18,317.62,18.81140868691307,16.680188541066542,2.1312201458465267,NaN
1561852800,317.64,323.5,290.12,292.7,16.649543277157534,17.361472465880066,-0.7119291887225323,17.361472465880066
1561939200,292.89,303.49,280.13,295.07,14.955095525615036,17.55805515190152,-2.6029596262864843,NaN
1562025600,295.03,297.57,272.65,291.48,13.170726540496446,17.360945991545282,-4.190219451048836,NaN
1562112000,291.47,302.89,285,301.14,12.393221192719807,16.915602772938982,-4.522381580219175,NaN
1562198400,301.11,302.74,280.53,282.73,10.174227302664349,16.05899430004363,-5.88476699737928,NaN
1562284800,282.86,294.89,280.78,287.47,8.697873373958089,14.74465755891746,-6.046784184959371,NaN
1562371200,287.32,296.71,285.28,288.29,7.507477864299801,13.457708807284572,-5.950230942984771,NaN
1562457600,288.29,309.69,284.25,304.72,7.799931777082634,12.239945060100768,-4.440013283018134,NaN
1562544000,304.72,313.74,300.78,311.97,8.518521802458565,11.096290961828045,-2.5777691593694794,NaN
1562630400,311.96,318.19,302.69,307.46,8.624670434277789,10.204638423730295,-1.5799679894525056,NaN
1562716800,307.46,314.18,281.04,289.23,7.155303459956372,9.337994860879332,-2.1826914009229608,NaN
1562803200,289.23,289.23,262.12,268.63,4.279243255460017,8.350052273653063,-4.070809018193046,NaN
1562889600,268.67,278.99,266.21,274.62,2.4549881863479186,7.245804161833964,-4.790815975486045,NaN
1562976000,274.53,275.04,262.2,268.79,0.5326802183957398,6.174521152470785,-5.641840934075045,NaN
1563062400,268.8,269.74,222.81,225.85,-4.404885058129707,4.71865910446103,-9.123544162590736,NaN
1563148800,225.83,235.58,203.08,228.2,-8.03568537383336,2.991640966890679,-11.027326340724038,NaN
1563235200,228.2,234.5,192.25,198.88,-13.127672112645826,0.6663516458097389,-13.794023758455564,NaN
1563321600,198.94,219.86,191.84,210.81,-16.01583639960549,-2.0596881544196006,-13.95614824518589,NaN
1563408000,210.8,229.65,205.71,225.73,-16.905927092811964,-4.896421212985128,-12.009505879826836,NaN
1563494400,225.75,226.23,212.52,220.73,-17.809491857086982,-7.670287359323279,-10.139204497763703,NaN
1563580800,220.84,235.09,219.78,228.2,-17.718558360640515,-10.114487538890005,-7.6040708217505095,NaN
1563667200,228.25,229.66,216.99,225.38,-17.67035054022645,-12.350636286287157,-5.319714253939294,NaN
1563753600,225.49,228.34,212.25,217.51,-18.05901563203622,-14.416380269668487,-3.6426353623677343,NaN
1563840000,217.59,219.55,208.36,212.48,-18.55897813266168,-15.989057277949817,-2.569920854711862,NaN
1563926400,212.55,218.28,202,216.31,-18.433661252722516,-17.144387931159724,-1.289273321562792,NaN
1564012800,216.31,225.12,215.23,219.14,-17.899653312568233,-17.674608064484435,-0.22504524808379855,NaN
1564099200,219.14,220,212.71,218.81,-17.30361115646366,-17.817694148579786,0.5140829921161263,-17.817694148579786
1564185600,218.81,223.3,203,207.3,-17.557611049470466,-17.890103477097398,0.33249242762693143,NaN
1564272000,207.3,213.52,198.24,211.62,-17.211911694424856,-17.82370568124605,0.6117939868211941,NaN
1564358400,211.58,215.83,206.59,210.89,-16.803151097800225,-17.721993763152685,0.9188426653524608,NaN
1564444800,210.84,214.36,204.4,209.58,-16.395909592207715,-17.580389213372825,1.18447962116511,NaN
1564531200,209.57,218.79,209.2,218.42,-15.184812576803807,-17.261033318347003,2.076220741543196,NaN
1564617600,218.42,219.39,210.54,216.84,-14.188940982663382,-16.775473635013856,2.586532652350474,NaN
1564704000,216.8,222.18,214.31,217.61,-13.185577870642675,-16.192353259227207,3.0067753885845327,NaN
1564790400,217.69,224.51,216.62,222.14,-11.8878366532972,-15.524373630419316,3.636536977122116,NaN
1564876800,222.14,223.34,216.9,221.79,-10.763534142233965,-14.797698406616016,4.034164264382051,NaN
1564963200,221.79,236.25,221.79,233.54,-8.82268705644671,-13.827151296280043,5.004464239833332,NaN
1565049600,233.53,239.15,223.03,226.28,-7.780682222209435,-12.77923691047833,4.998554688268895,NaN
1565136000,226.31,231.25,220.95,226.1,-6.889986899405756,-11.677774221767834,4.787787322362078,NaN
1565222400,226.11,228.5,215.51,221.39,-6.489356810036412,-10.577046134859911,4.087689324823499,NaN
1565308800,221.38,221.79,207.3,210.53,-6.967844839048638,-9.66404971955378,2.6962048805051424,NaN
1565395200,210.52,215,202.6,206.48,-7.586399906348248,-8.930434044407654,1.3440341380594063,NaN
1565481600,206.48,216.94,206.14,216.42,-7.191633649601812,-8.264440242069782,1.0728065924679697,NaN
1565568000,216.41,216.81,209.75,211.41,-7.200046027938896,-7.74357461702997,0.5435285890910739,NaN
1565654400,211.58,214.3,204,209.3,-7.292904204380335,-7.3579490683795665,0.0650448639992316,NaN
1565740800,209.31,209.9,183.49,187.1,-9.05348648843696,-7.3835934497118165,-1.6698930387251432,-7.3835934497118165
1565827200,187.08,189.95,181.23,188.03,-10.255498403427936,-7.658573025402761,-2.5969253780251744,NaN
1565913600,187.98,188.39,178.04,184.88,-11.331655904877522,-8.152091803788514,-3.1795641010890083,NaN
1566000000,184.83,187,181.83,185.59,-11.989025390003235,-8.763166090451493,-3.2258592995517414,NaN
1566086400,185.67,197.91,183.35,194.33,-11.670223415215645,-9.285652598914494,-2.384570816301151,NaN
1566172800,194.32,203.59,192.7,202.28,-10.653267755023478,-9.626415693211742,-1.026852061811736,NaN
1566259200,202.24,202.75,194.45,196.6,-10.188208274758694,-9.959368429340284,-0.22883984541840974,NaN
1566345600,196.55,197.2,179.53,187.45,-10.43765502640585,-10.31910276250328,-0.11855226390257023,NaN
1566432000,187.45,195.14,182.8,190.35,-10.282803848620517,-10.65131383408552,0.36850998546500335,-10.65131383408552
1566518400,190.36,196.19,188.16,194.02,-9.75153521817765,-10.728874804056709,0.9773395858790579,NaN
1566604800,194.02,194.09,185.63,190.6,-9.496991018050863,-10.644596205681479,1.1476051876306155,NaN
1566691200,190.6,192.4,182.8,186.54,-9.51320862743242,-10.44254650818758,0.9293378807551598,NaN
1566777600,186.54,193.7,186,188.67,-9.24758756780335,-10.137942305720925,0.8903547379175745,NaN
1566864000,188.61,189.49,184.75,187.24,-9.048168360768557,-9.846602855226804,0.7984344944582471,NaN
1566950400,187.3,188.25,166.48,173.03,-9.92237646510577,-9.765392711902614,-0.15698375320315705,-9.765392711902614
1567036800,173.03,173.5,163.61,169.01,-10.814905589984164,-9.835025746927666,-0.9798798430564979,NaN
1567123200,169.03,170.77,165.55,168.5,-11.43161751870673,-9.945466023849987,-1.4861514948567436,NaN
1567209600,168.48,174.98,165.63,171.57,-11.539621251823206,-10.085112401983618,-1.4545088498395877,NaN
1567296000,171.52,173.42,167.61,170.74,-11.55894473216432,-10.285935681315472,-1.2730090508488487,NaN
1567382400,170.73,181,170.02,178.05,-10.859224442036549,-10.437294950647214,-0.421929491389335,NaN
1567468800,178,183,174.09,178.75,-10.131418238181055,-10.505984907397062,0.3745666692160068,-10.505984907397062
1567555200,178.79,180.14,173,174.72,-9.767223426178248,-10.563722224994272,0.7964987988160246,NaN
1567641600,174.7,176.19,168.1,173.75,-9.44795713841333,-10.608143200288136,1.160186061874807,NaN
1567728000,173.74,177.87,165,169.08,-9.462686318786524,-10.557066517363776,1.0943801985772517,NaN
1567814400,169.11,180.8,168.3,177.62,-8.685135832540055,-10.320425433203319,1.6352896006632633,NaN
1567900800,177.58,184.18,176.13,181.19,-7.69218162442624,-9.904932556061043,2.212750931634803,NaN
1567987200,181.18,185.38,176.01,180.54,-6.878417710668401,-9.387021051488286,2.508603340819885,NaN
1568073600,180.52,184.36,177,179.81,-6.220700482388963,-8.793882801513247,2.5731823191242835,NaN
1568160000,179.87,182.8,173,178.28,-5.756555070120015,-8.226919537966966,2.4703644678469505,NaN
1568246400,178.3,182.38,176.62,180.72,-5.13266273777117,-7.671502260143645,2.5388395223724745,NaN
1568332800,180.71,181.38,177.54,180.95,-4.567018742480542,-7.093701739732789,2.526682997252247,NaN
1568419200,180.96,188.79,179.75,188.13,-3.499041039703201,-6.43271106209833,2.9336700223951295,NaN
1568505600,188.14,190.45,185.76,189.03,-2.5506363889266197,-5.664705514336118,3.1140691254094985,NaN
1568592000,189.05,199.44,188.3,197.22,-1.1251838974187365,-4.8247108548781945,3.699526957459458,NaN
1568678400,197.23,215.13,195.74,207.84,0.8516257058699921,-3.875398929289724,4.727024635159716,NaN
1568764800,207.85,217.27,207.66,210.21,2.579762851399664,-2.8244899779488275,5.404252829348492,NaN
1568851200,210.27,223.94,202.3,220.24,4.704431408707535,-1.6105864344936611,6.315017843201196,NaN
1568937600,220.26,221.54,212.05,218.03,6.139149721029014,-0.2888414576993246,6.427991178728338,NaN
1569024000,218.01,221.5,213.2,215.05,6.955534156938683,1.0542915306017702,5.901242626336913,NaN
1569110400,215.04,215.61,206.1,211.2,7.208763738840105,2.3627118063040644,4.8460519325360405,NaN
1569196800,211.2,211.68,198.65,201.29,6.534470519659266,3.4775464240110048,3.056924095648261,NaN
1569283200,201.25,202.98,150.03,165.81,3.1013978206468096,4.105550225074719,-1.0041524044279093,4.105550225074719
1569369600,165.72,174.85,161.88,169.96,0.7073790642052131,4.309168331921825,-3.6017892677166117,NaN
1569456000,169.96,171.01,152.11,165.92,-1.4986171588097932,4.048030235846293,-5.546647394656087,NaN
1569542400,165.92,176.72,161.03,173.79,-2.5820772519547575,3.4744924465846907,-6.056569698539448,NaN
1569628800,173.83,175.49,168,173.49,-3.42544823943922,2.5711724856794955,-5.996620725118715,NaN
1569715200,173.5,174.5,164.12,169.24,-4.386203876477623,1.4016887526232027,-5.787892629100826,NaN
1569801600,169.26,181.24,165.01,180.85,-4.162793576419631,0.166319004472279,-4.32911258089191,NaN
1569888000,180.89,185.53,173.19,175.66,-4.35433486752612,-1.1184697295684127,-3.235865137957707,NaN
1569974400,175.65,181.29,173.65,180.24,-4.0894246555152165,-2.298902526810022,-1.7905221287051947,NaN
1570060800,180.24,180.72,169.55,174.69,-4.278005832366887,-3.1188362660337656,-1.1591695663331212,NaN
1570147200,174.71,178.98,170.74,175.55,-4.308398425827704,-3.6761448760374233,-0.6322535497902808,NaN
1570233600,175.55,176.71,172.02,176.25,-4.227271273401556,-3.979328666547619,-0.24794260685393654,NaN
1570320000,176.23,177.04,167.68,170.1,-4.606134373085894,-4.204223902228857,-0.4019104708570369,NaN
1570406400,170.08,182.32,168.68,179.85,-4.07269509935611,-4.2761402199974,0.20344512064128928,-4.2761402199974
1570492800,179.88,184.87,177,180.6,-3.548516806840098,-4.183063878926564,0.6345470720864661,NaN
1570579200,180.61,195.53,178.96,192.62,-2.138536471600048,-3.9581464228354992,1.819609951235451,NaN
1570665600,192.61,194.2,186.88,191.14,-1.1275429158239376,-3.5996139837574788,2.472071067933541,NaN
1570752000,191.18,196.65,179.41,180.72,-1.1538295269301102,-3.2734367472480224,2.119607220317912,NaN
1570838400,180.65,184.64,177.59,179.68,-1.2442383586864594,-2.936351472394642,1.6921131137081824,NaN
1570924800,179.65,184.95,178.52,180.99,-1.1963907099635378,-2.590572837298623,1.3941821273350854,NaN
1571011200,180.98,187.54,180.43,186.72,-0.6881751366340154,-2.1973399332133408,1.5091647965793253,NaN
1571097600,186.7,188.37,175.96,180.49,-0.7791381474255843,-1.7721181303621956,0.9929799829366113,NaN
1571184000,180.52,181.44,171.81,174.47,-1.3217543165936263,-1.466458043388586,0.1447037267949598,NaN
1571270400,174.52,178.96,172.61,177.16,-1.5172313230176826,-1.2407596562972065,-0.2764716667204761,-1.2407596562972065
1571356800,177.17,177.44,168.66,172.74,-2.005685030922365,-1.2259983851107974,-0.7796866458115674,NaN
1571443200,172.78,174.98,169.44,171.79,-2.441303348728894,-1.3719717665446813,-1.0693315821842129,NaN
1571529600,171.84,176.88,169.21,175.22,-2.481160397167315,-1.5194529743488152,-0.9617074228184999,NaN
1571616000,175.18,177.9,171.59,173.98,-2.583029476175568,-1.6682075429587162,-0.9148219332168519,NaN
1571702400,174,175.04,170.3,171.2,-2.8551715810831695,-1.8525165286386753,-1.0026550524444942,NaN
1571788800,171.19,171.49,153.45,162.35,-3.7418336680497077,-2.1918119210181968,-1.550021747031511,NaN
1571875200,162.35,163.72,158.72,160.38,-4.551020959342026,-2.6109100112311348,-1.940110948110891,NaN
1571961600,160.39,187.78,160.25,181.5,-3.4483497948634465,-2.8471983977055593,-0.6011513971578872,NaN
1572048000,181.53,197.74,173.8,179.49,-2.7054780871395963,-2.9792258159413274,0.27374772880173115,-2.9792258159413274
1572134400,179.42,188.7,176.22,183.75,-1.7527953749669223,-2.9511269652796113,1.198331590312689,NaN
1572220800,183.84,189.48,180.35,181.72,-1.148353986512916,-2.8074659250333918,1.6591119385204758,NaN
1572307200,181.67,192.74,181.26,190.46,0.03550583619619374,-2.5278363435485574,2.563342179744751,NaN
1572393600,190.45,191.71,179.28,183.13,0.37789736867546253,-2.198844471898443,2.5767418405739053,NaN
1572480000,183.14,185.27,177.66,182.18,0.5660628443367273,-1.8187073135184544,2.384770157855182,NaN
1572566400,182.19,184.5,177.02,182.85,0.7604823726258871,-1.3184499756656105,2.078932348291498,NaN
1572652800,182.86,186,181.53,182.91,0.9089252238766505,-0.7117892886413131,1.6207145125179636,NaN
1572739200,182.9,184.7,178.95,181.54,0.9055807315645552,-0.22801923014931288,1.1335999617138681,NaN
1572825600,181.53,188.64,180.36,185.71,1.2252899671426576,0.20873277588204864,1.0165571912606088,NaN
1572912000,185.71,192.51,182.22,188.68,1.6987340694657576,0.5922360474856797,1.106498021980078,NaN
1572998400,188.65,195.09,187.72,191.16,2.248142023485684,0.9696244930410798,1.2785175304446044,NaN
1573084800,191.16,192.27,184.59,186.68,2.29559108121083,1.2207450758204839,1.0748460053903461,NaN
1573171200,186.67,188.26,181.41,183.74,2.07207577223528,1.4089871206604636,0.6630886515748164,NaN
1573257600,183.71,185.79,182.63,184.89,1.9650814330409219,1.5644336305164852,0.40064780252443666,NaN
1573344000,184.86,191.58,183.3,188.96,2.183532233580479,1.722550281733662,0.460981951846817,NaN
1573430400,188.96,190.19,184.06,184.98,2.0123067099737852,1.8451482246333437,0.16715848534044153,NaN
1573516800,184.98,187.65,182.41,187.09,2.0235424768349333,1.9693661963300524,0.05417628050488088,NaN
