unix,open,high,low,close,Volume ETH
1627700400,2465.61,2477.51,2452.61,2463.95,77868.121
1627704000,2463.94,2468.55,2436.15,2456.17,105251.955
1627707600,2456.54,2459.6,2421.76,2438.04,129963.537
1627711200,2438.13,2440,2425.04,2436.8,63277.354
1627714800,2436.81,2448.77,2434.19,2441.76,52876.054
1627718400,2441.71,2470.36,2439,2461.96,99978.05
1627722000,2461.96,2469.24,2450.13,2458.86,70582.879
1627725600,2458.85,2477.79,2452.59,2470.52,83109.454
1627729200,2470.52,2477.35,2444.13,2458.01,131535.978
1627732800,2458,2468.37,2450,2462.03,77160.748
1627736400,2462.11,2463.99,2443,2447.05,83300.697
1627740000,2447.04,2456.55,2431.2,2445.21,97072.578
1627743600,2445.15,2459.68,2438.23,2458.01,67448.883
1627747200,2458,2466.54,2442.1,2446.69,89785.636
1627750800,2446.7,2448.8,2433.23,2438,74259.558
1627754400,2438,2460.56,2435.6,2456.01,59867.419
1627758000,2456,2466.44,2448.17,2455.86,50989.388
1627761600,2455.83,2498.15,2443.25,2490.71,153519.209
1627765200,2490.71,2540.43,2489.01,2536.83,207377.16
1627768800,2536.83,2544,2514,2535.73,109701.319
1627772400,2535.73,2553.8,2523,2530.49,122057.109
1627776000,2530.37,2572.58,2511.88,2569.99,211909.105
1627779600,2569.99,2581.55,2555,2565.37,117676.543
1627783200,2565.38,2588.2,2561.05,2579.04,105213.864
1627786800,2579,2620,2571.16,2615.71,197124.636
1627790400,2615.72,2638,2605.97,2619.75,211682.811
1627794000,2619.74,2627.72,2590,2607.05,213949.987
1627797600,2607.05,2614.21,2591.88,2600.93,133138.537
1627801200,2601.03,2609.75,2583,2587.9,120321.805
1627804800,2587.9,2603.4,2582.73,2594.07,88829.778
1627808400,2594.07,2613.41,2591.96,2610.27,85235.513
1627812000,2610.27,2610.49,2569.06,2584.19,126935.342
1627815600,2584.15,2592.2,2560.42,2587.89,149702.695
1627819200,2588.04,2608.66,2583,2590.57,111176.931
1627822800,2590.58,2597.33,2577.77,2579.89,96493.52
1627826400,2579.89,2592.68,2573,2582.55,95998.476
1627830000,2582.54,2604.38,2577.24,2584,117707.929
1627833600,2584,2587.27,2530,2569.67,345996.844
1627837200,2569.66,2580,2547.48,2570.68,137044.08
1627840800,2570.77,2607.54,2565.07,2598,158573.018
1627844400,2597.99,2665.04,2567.56,2654.83,356798.791
1627848000,2654.83,2699,2650,2669.97,333935.687
1627851600,2669.96,2679.23,2641,2652.56,117874.964
1627855200,2652.78,2664.94,2582.25,2601.46,248595.248
1627858800,2601.5,2615.65,2525.01,2554.71,321717.544
1627862400,2554.72,2579.5,2506.11,2519.39,258379.414
1627866000,2519.4,2556.66,2509.6,2537.08,170207.747
1627869600,2537.2,2572.45,2528.03,2566.1,123388.727
1627873200,2566.09,2572.28,2551.89,2558.9,75226.676
1627876800,2558.91,2568.95,2541.63,2548.81,102964.869
1627880400,2548.8,2563.46,2546,2557.05,69826.578
1627884000,2557.05,2627.8,2548.63,2617.25,231520.029
1627887600,2617.25,2639.73,2601.53,2617.49,235392.566
1627891200,2617.36,2624.35,2568.16,2573.5,250124.394
1627894800,2572.98,2609.14,2556,2602.36,193181.899
1627898400,2602.36,2603.25,2586,2597.68,94211.381
1627902000,2597.68,2599.15,2571,2589.99,126899.118
1627905600,2590,2603.61,2561.59,2587.92,202350.52
1627909200,2587.91,2626.95,2577,2616.72,164520.613
1627912800,2616.71,2636.8,2605.45,2625.2,215687.071
1627916400,2625.2,2657.6,2620.06,2632.82,202609.489
1627920000,2632.81,2666.91,2630.5,2648.08,194913.359
1627923600,2648.07,2651.51,2620.04,2640.89,110178.681
1627927200,2641,2657.89,2630.48,2648.97,75812.559
1627930800,2649.04,2664.31,2595.01,2603.18,183481.731
1627934400,2603.17,2625.38,2581.23,2598.55,206585.343
1627938000,2598.55,2619.12,2586.38,2612.66,89630.914
1627941600,2612.67,2637.66,2608.5,2625.51,90250.509
1627945200,2625.5,2638.31,2602.05,2607.09,90110.515
1627948800,2607.09,2633.27,2584.13,2607.3,178177.477
1627952400,2607.28,2607.99,2545,2546.02,237510.741
1627956000,2546.02,2570.76,2538.35,2553.67,129618.234
1627959600,2553.97,2562,2517.05,2533.98,187703.848
1627963200,2534.04,2544.5,2478.7,2494.37,225011.93
1627966800,2494.36,2494.36,2451.45,2472.72,317665.56
1627970400,2472.72,2487.28,2461.12,2461.87,131921.055
1627974000,2461.88,2498.88,2441,2491.43,236517.503
1627977600,2491.52,2493.8,2471.17,2482.27,148763.195
1627981200,2482.28,2498.65,2468.2,2497.9,148050.589
1627984800,2497.91,2524.09,2483,2510.03,179696.495
1627988400,2510.04,2514.93,2482.69,2487.81,126384.45
1627992000,2487.8,2519,2452,2499.99,322120.486
1627995600,2499.99,2521.96,2496.44,2511.99,125837.736
1627999200,2512,2539.69,2504.15,2511.65,169066.676
1628002800,2511.64,2516.89,2474,2495.88,217110.595
1628006400,2495.88,2502.75,2480.4,2497.98,130319.603
1628010000,2497.89,2509.5,2465,2468.2,124059.229
1628013600,2468.21,2489,2451,2485.65,146543.069
1628017200,2485.65,2497.04,2466.25,2473.89,76320.665
1628020800,2473.81,2488.67,2450.27,2484.03,157674.776
1628024400,2483.91,2496.57,2472.07,2488.65,79922.923
1628028000,2488.87,2528.73,2485.85,2511.45,133831.243
1628031600,2511.46,2528.27,2491,2506.87,105266.31
1628035200,2506.5,2521.88,2481,2515.21,125943.694
1628038800,2515.22,2537.5,2506.4,2522.59,109217.226
1628042400,2522.59,2534.59,2505.87,2510.83,86633.321
1628046000,2510.82,2514.42,2483.78,2484.71,112068.798
1628049600,2484.59,2502.13,2476,2495.01,108122.423
1628053200,2495,2516.5,2492,2494.96,91038.083
1628056800,2494.96,2508.34,2480,2486.62,103264.521
1628060400,2486.62,2492.86,2465.31,2478.34,113296.346
1628064000,2478.33,2489.97,2456.83,2476.6,161802.568
1628067600,2476.61,2485,2470.19,2478.16,78185.077
1628071200,2478.16,2504.82,2471.68,2499.15,113012.071
1628074800,2499.16,2512.3,2496.06,2504.58,100039.558
1628078400,2504.58,2590.47,2503.18,2586.16,354252.443
1628082000,2586.28,2627.58,2571.58,2607.74,458825.661
1628085600,2607.75,2642.26,2601,2637.38,294808.315
1628089200,2637.38,2697.5,2634.02,2672.39,510340.354
1628092800,2672.39,2734.3,2665,2710.93,491230.269
1628096400,2710.94,2712.97,2666.51,2678.77,268209.76
1628100000,2678.76,2706.74,2674.25,2692.49,139715.172
1628103600,2692.5,2701.68,2680.47,2695.22,111986.414
1628107200,2695.22,2723.7,2689,2711.59,130576.355
1628110800,2711.22,2724.89,2705,2721.31,97804.427
1628114400,2721.32,2775.06,2701.94,2727.76,328476.991
1628118000,2727.76,2749.66,2706,2725,150471.386
1628121600,2725,2743.36,2701,2706.35,133784.554
1628125200,2706.29,2709.95,2665.28,2691.83,228596.693
1628128800,2691.83,2701.91,2675,2698.88,100328.805
1628132400,2698.87,2724.02,2691,2711.99,173791.859
1628136000,2712,2722.5,2685,2696.7,104493.621
1628139600,2696.71,2714,2690.12,2707.38,84111.094
1628143200,2707.42,2707.63,2671.43,2686,141813.592
1628146800,2686,2695.85,2666.8,2683.23,138592.602
1628150400,2683.25,2693.22,2631,2633.54,233360.226
1628154000,2633.55,2645,2573.11,2594,501043.835
1628157600,2593.99,2618,2588.76,2614.73,212529.417
1628161200,2614.77,2646.99,2600,2620.98,273151.145
1628164800,2620.96,2641.96,2527,2606.08,619965.355
1628168400,2606.08,2687.24,2591.54,2686.24,500839.986
1628172000,2686.18,2824.99,2666.1,2805.8,1074611.554
1628175600,2805.8,2807.14,2725.61,2755.53,470407.092
1628179200,2755.53,2795.35,2745.35,2787.85,270622.543
1628182800,2787.86,2820,2776.63,2811.39,297464.035
1628186400,2811.52,2834.36,2784.37,2801.39,220954.576
1628190000,2801.4,2821.15,2786.12,2796.8,151961.225
1628193600,2796.79,2817.27,2794.03,2803.66,92386.661
1628197200,2803.67,2845.9,2785.27,2826.07,173243.899
1628200800,2826.46,2843.61,2805.24,2807.64,146185.275
1628204400,2807.56,2834.5,2807.56,2826.8,86408.565
1628208000,2826.81,2846.63,2760,2777.92,266821.144
1628211600,2777.91,2815.64,2777.03,2807.84,140397.042
1628215200,2807.83,2807.98,2766.25,2773.87,120222.263
1628218800,2773.9,2793,2752.28,2761.98,117827.938
1628222400,2762.35,2776.39,2750.3,2773.5,102462.358
1628226000,2773.5,2793.03,2765.21,2785.43,93864.208
1628229600,2785.33,2808.75,2771,2784.56,162131.715
1628233200,2784.55,2792,2765.48,2768.7,98360.663
1628236800,2768.7,2784,2756.76,2779.27,105117.062
1628240400,2779.27,2779.28,2760,2760.33,84639.638
1628244000,2760.34,2769.81,2733.81,2760.27,163628.437
1628247600,2760.36,2760.36,2732.77,2736.56,106630.101
1628251200,2736.57,2793.07,2720.31,2770.12,311278.473
1628254800,2770.14,2788,2765.15,2776.99,109410.894
1628258400,2777,2788,2762.34,2777.37,95983.054
1628262000,2777.36,2851.74,2768.33,2838.99,316014.607
1628265600,2839.01,2885.48,2838.54,2861.7,421619.893
1628269200,2861.7,2920,2861.24,2914,291354.986
1628272800,2914.01,2935,2904,2918.59,205985.357
1628276400,2918.6,2948.36,2913.53,2930.66,182740.306
1628280000,2930.57,2940.81,2883.05,2914.49,190700.526
1628283600,2914.5,2920.91,2877.2,2878.79,109105.354
1628287200,2878.65,2908.86,2878.38,2893.56,85904.376
1628290800,2893.56,2896.06,2874.44,2892.3,75229.795
1628294400,2892.29,2920,2865.45,2919.38,142056.063
1628298000,2919.38,2929.64,2885.45,2914.41,114163.021
1628301600,2914.4,2934.55,2909.68,2928.2,102442.045
1628305200,2928.2,2940,2908.55,2936.2,104117.632
1628308800,2936.19,2989.11,2929.03,2958.36,255540.107
1628312400,2958.37,2983,2955.5,2969.46,106892.335
1628316000,2969.62,2975.7,2942,2959.74,120581.147
1628319600,2959.74,2976.56,2947.08,2957.09,97756.6
1628323200,2957.09,2980,2944.59,2978.72,125419.799
1628326800,2978.72,3049.57,2968.43,3042.99,424985.874
1628330400,3042.99,3094,3035.09,3071.97,350311.926
1628334000,3071.97,3120,3056.56,3108.1,243590.613
1628337600,3108.1,3176,3070,3095.47,738794.994
1628341200,3095.46,3130,3055.14,3058.34,398560.012
1628344800,3058.42,3107.16,3058.42,3085.95,188678.804
1628348400,3085.95,3113.08,3068.08,3084.11,147860.488
1628352000,3084.23,3101.37,3000,3093,551040.998
1628355600,3092.99,3096.01,3032,3052.15,195349.38
1628359200,3052.01,3078.89,3033,3059.37,110763.034
1628362800,3059.37,3087.24,3036.61,3078.86,83822.035
1628366400,3078.86,3099.55,3058.64,3081.59,105530.015
1628370000,3081.59,3132.56,3063.81,3072.29,180942.475
1628373600,3072.3,3114,3063.06,3088.04,123894.112
1628377200,3088.04,3175.17,3088.03,3163.26,198800.139
1628380800,3163.26,3195.67,3133.18,3162,297646.191
1628384400,3161.99,3165.34,3093.75,3109.99,179455.642
1628388000,3109.99,3110,3071.79,3090.26,128583.773
1628391600,3090.25,3130.99,3085.83,3120.66,102743.428
1628395200,3120.66,3138.68,3095,3111.43,102240.598
1628398800,3111.43,3139.87,3093.52,3130.88,115878.453
1628402400,3130.89,3187.82,3130.6,3168.16,251272.438
1628406000,3168.17,3188.72,3131.34,3138.07,180436.503
1628409600,3137.85,3156,3121.02,3125.78,117256.58
1628413200,3125.78,3157.53,3122.21,3140.8,98369.628
1628416800,3140.81,3153,3083,3103.74,199559.291
1628420400,3103.75,3119.87,3084.53,3102.42,131888.163
1628424000,3102.42,3146.66,3095.05,3138.82,146476.353
1628427600,3138.83,3152.05,3104.99,3117.51,126184.27
1628431200,3117.5,3125,3026.18,3031.75,341073.077
1628434800,3031.35,3056.08,3017.66,3034.34,219206.326
1628438400,3034.34,3073.87,3006,3012.94,251249.932
1628442000,3012.94,3021.22,2972.2,2991.7,245654.494
1628445600,2991.7,3011.65,2965.58,2978.9,143983.404
1628449200,2978.89,3005,2950.45,2988.36,203128.224
1628452800,2988.52,3030,2965.92,2992.52,203167.269
1628456400,2992.51,3038.88,2983.71,3036.5,128887.502
1628460000,3036.5,3066,3031.78,3045.47,149741.522
1628463600,3045.47,3065.81,3003.39,3014.06,143390.939
1628467200,3014.06,3037.48,2930,2938.26,292831.204
1628470800,2938.27,2945,2903.17,2919.75,229182.628
1628474400,2919.75,2949.43,2915.34,2946.93,94559.274
1628478000,2946.94,2965.97,2928.07,2949.89,87698.704
1628481600,2949.91,2964.07,2928.02,2957.82,106489.353
1628485200,2957.76,2966.95,2920.05,2936.22,116125.756
1628488800,2936.21,2943.12,2890.03,2924.35,221226.322
1628492400,2924.35,2956.57,2912,2946.1,160116.626
1628496000,2946.1,2976,2933.92,2959,129783.117
1628499600,2959.06,3050,2951.22,3040.55,371916.063
1628503200,3040.54,3109.99,3040.54,3102.18,335026.541
1628506800,3102.18,3143.15,3088.02,3133.81,334242.341
1628510400,3133.83,3140.65,3100.12,3133.69,196790.217
1628514000,3133.75,3155.92,3080,3096.7,266167.785
1628517600,3096.7,3159.07,3096.13,3113.91,307297.873
1628521200,3113.91,3177.75,3113.91,3168.51,245475.666
1628524800,3168.5,3178,3130,3158.89,207080.07
1628528400,3158.89,3173.34,3138.84,3141.29,111316.488
1628532000,3141.29,3190.8,3141.05,3164.85,155902.636
1628535600,3164.86,3180,3135,3149.13,115604.835
1628539200,3149.14,3167.18,3068.9,3073.25,301929.719
1628542800,3073.27,3116.88,3037.02,3101.46,290263.127
1628546400,3101.43,3156.79,3091.08,3151.09,154454.821
1628550000,3151.09,3185,3141.48,3163.43,165543.689
1628553600,3163.43,3213.51,3094.4,3125.43,352176.019
1628557200,3125.42,3144.44,3097.1,3134.25,116003.577
1628560800,3134.61,3147.35,3118,3144.55,65228.098
1628564400,3144.6,3150,3108,3117.56,86483.168
1628568000,3117.68,3130.58,3099,3100.59,89588.777
1628571600,3100.59,3139.98,3090,3114,108053.568
1628575200,3114.2,3130,3102.85,3124.11,86970.194
1628578800,3124.1,3150,3103,3144.57,129246.656
1628582400,3144.57,3167.75,3131,3165.74,140820.532
1628586000,3165.75,3175,3136,3146.82,134547.331
1628589600,3146.83,3153.87,3112.03,3118.84,129692.104
1628593200,3118.84,3155,3113.05,3124.71,140584.072
1628596800,3124.71,3187.54,3116.14,3183.72,199715.958
1628600400,3183.72,3239.13,3139,3165,536633.443
1628604000,3165,3169.94,3116.05,3133.41,250766.395
1628607600,3133.41,3149,3088.82,3123.24,259720.475
1628611200,3123.24,3133.81,3053.24,3075.94,328157.425
1628614800,3075.95,3106.88,3075.35,3103.62,134376.867
1628618400,3103.6,3136.62,3097.5,3131.8,130643.434
1628622000,3131.64,3148.88,3122,3145.97,100075.251
1628625600,3145.97,3170,3138.2,3160.54,124665.754
1628629200,3160.53,3200,3138.2,3171.51,166103.418
1628632800,3171.51,3191.61,3147.77,3153.18,107139.636
1628636400,3153.17,3167,3123.83,3143.98,93933.532
1628640000,3143.97,3174.96,3137.61,3170.61,113922.92
1628643600,3170.61,3191,3160.14,3173.61,99109.197
1628647200,3173.61,3185.04,3120.69,3140.1,133064.004
1628650800,3140.11,3163.6,3132,3161.5,69298.374
1628654400,3161.49,3179,3147.8,3168.92,90239.694
1628658000,3168.92,3187.05,3155.41,3180.57,94963.581
